date,tmean,year,gdd,gdd_cumul
2007-03-21,57.666666666666664,2007,17.666666666666664,186.66666666666669
2007-03-22,51.5,2007,11.5,198.16666666666669
2007-03-23,52.333333333333336,2007,12.333333333333336,210.50000000000003
2007-03-24,46.5,2007,6.5,217.00000000000003
2007-03-25,50.333333333333336,2007,10.333333333333336,227.33333333333337
2007-03-26,51.166666666666664,2007,11.166666666666664,238.50000000000003
2007-03-27,52.833333333333336,2007,12.833333333333336,251.33333333333337
2007-03-28,51.5,2007,11.5,262.83333333333337
2007-03-29,39.833333333333336,2007,0.0,262.83333333333337
2007-03-30,28.5,2007,0.0,262.83333333333337
2007-03-31,38.666666666666664,2007,0.0,262.83333333333337
2007-04-01,48.666666666666664,2007,8.666666666666664,271.5
2007-04-02,52.666666666666664,2007,12.666666666666664,284.1666666666667
2007-04-03,48.5,2007,8.5,292.6666666666667
2007-04-04,41.666666666666664,2007,1.6666666666666643,294.33333333333337
2007-04-05,45.333333333333336,2007,5.333333333333336,299.6666666666667
2007-04-06,37.666666666666664,2007,0.0,299.6666666666667
2007-04-07,24.833333333333332,2007,0.0,299.6666666666667
2007-04-08,27.666666666666668,2007,0.0,299.6666666666667
2007-04-09,45.333333333333336,2007,5.333333333333336,305.0
2007-04-10,50.166666666666664,2007,10.166666666666664,315.1666666666667
2007-04-11,40.0,2007,0.0,315.1666666666667
2007-04-12,35.833333333333336,2007,0.0,315.1666666666667
2007-04-13,37.166666666666664,2007,0.0,315.1666666666667
2007-04-14,39.0,2007,0.0,315.1666666666667
2007-04-15,48.666666666666664,2007,8.666666666666664,323.83333333333337
2007-04-16,53.5,2007,13.5,337.33333333333337
2007-04-17,48.5,2007,8.5,345.83333333333337
2007-04-18,51.166666666666664,2007,11.166666666666664,357.0
2007-04-19,50.666666666666664,2007,10.666666666666664,367.6666666666667
2007-04-20,52.333333333333336,2007,12.333333333333336,380.0
2007-04-21,51.5,2007,11.5,391.5
2007-04-22,53.833333333333336,2007,13.833333333333336,405.33333333333337
2007-04-23,50.666666666666664,2007,10.666666666666664,416.0
2007-04-24,45.666666666666664,2007,5.666666666666664,421.6666666666667
2007-04-25,41.666666666666664,2007,1.6666666666666643,423.33333333333337
2007-04-26,45.333333333333336,2007,5.333333333333336,428.6666666666667
2007-04-27,51.166666666666664,2007,11.166666666666664,439.83333333333337
2007-04-28,55.833333333333336,2007,15.833333333333336,455.6666666666667
2007-04-29,61.333333333333336,2007,21.333333333333336,477.0
2007-04-30,62.833333333333336,2007,22.833333333333336,499.83333333333337
2007-05-01,59.166666666666664,2007,19.166666666666664,519.0
2007-05-02,57.5,2007,17.5,536.5
2007-05-03,57.833333333333336,2007,17.833333333333336,554.3333333333334
2007-05-04,53.833333333333336,2007,13.833333333333336,568.1666666666667
2007-05-05,48.666666666666664,2007,8.666666666666664,576.8333333333334
2007-05-06,44.5,2007,4.5,581.3333333333334
2007-05-07,47.0,2007,7.0,588.3333333333334
